step,amount,newbalanceOrig,newbalanceDest,isFraud,type_CASH_OUT,type_TRANSFER
380,28145.99,0.0,167084.74,0,1,0
136,975304.68,0.0,5166890.01,0,0,1
158,132361.47,0.0,292747.76,0,1,0
179,135790.24,0.0,8786929.42,0,1,0
141,175700.21,0.0,2537077.43,0,1,0
202,105774.07,0.0,447632.58,0,1,0
407,240666.37,0.0,10838233.19,0,1,0
38,35700.65,0.0,222672.65,0,0,1
210,338871.76,0.0,1334050.72,0,0,1
10,113975.84,0.0,434030.15,0,1,0
371,1295.61,47189.39,1295.61,0,1,0
307,387133.1,0.0,7223666.77,0,1,0
19,37048.38,0.0,5851302.43,0,1,0
546,107593.41,0.0,1138540.62,0,1,0
378,279245.75,0.0,299891.01,0,1,0
158,258914.16,4193.84,628208.74,0,1,0
153,515458.11,0.0,2193485.27,0,0,1
214,95665.04,0.0,815951.67,0,1,0
185,346969.9,0.0,952629.93,0,1,0
207,14672.44,0.0,1932482.1,0,1,0
164,84406.39,0.0,2079541.68,0,1,0
279,216087.67,0.0,216087.67,0,1,0
211,317209.2,0.0,4661328.46,0,1,0
161,215110.03,0.0,27589.62,0,1,0
251,149671.63,0.0,363004.31,0,1,0
44,196226.65,0.0,196226.65,0,0,1
225,178022.25,0.0,4446571.99,0,1,0
325,64634.41,0.0,532098.2,0,1,0
309,88208.52,0.0,3011874.66,0,1,0
302,307136.19,0.0,669339.86,0,1,0
10,512937.03,0.0,7001131.25,0,1,0
238,1024563.35,0.0,2273088.79,0,0,1
298,294712.91,0.0,6795324.08,0,1,0
168,20229.86,0.0,4264481.81,0,1,0
283,107325.55,0.0,713405.24,0,1,0
302,135605.41,0.0,906307.11,0,1,0
186,157821.33,0.0,330140.32,0,1,0
360,125916.39,0.0,125916.39,0,0,1
13,167159.66,0.0,590883.04,0,0,1
131,215884.05,0.0,9937654.51,0,1,0
254,166248.29,0.0,376907.5,0,0,1
374,73773.94,0.0,78325.4,0,1,0
201,1158641.41,0.0,2567132.16,0,0,1
157,412109.4,0.0,1255341.45,0,0,1
162,670609.65,0.0,3153572.5,0,0,1
13,165387.6,0.0,1487461.71,0,1,0
179,246526.19,0.0,19782130.44,0,1,0
14,80678.79,0.0,13111163.8,0,1,0
226,33843.7,11860.3,9766429.66,0,1,0
44,123029.68,0.0,179758.47,0,1,0
48,124350.78,0.0,479759.77,0,1,0
283,97455.25,0.0,439518.92,0,1,0
445,141541.84,0.0,2188246.26,0,0,1
372,101402.63,0.0,9495148.77,0,0,1
138,246439.31,0.0,246439.31,0,1,0
19,129480.51,0.0,450609.96,0,0,1
209,84189.85,0.0,1559619.82,0,1,0
235,75112.11,0.0,149038.72,0,1,0
48,3499604.75,0.0,9384792.12,0,0,1
184,1389395.81,0.0,2806941.99,0,0,1
324,3640044.71,0.0,4303175.11,0,0,1
374,228367.31,0.0,1026009.82,0,1,0
303,431932.22,0.0,2096131.27,0,1,0
327,214080.51,0.0,2548838.1,0,1,0
40,114069.71,0.0,175434.35,0,1,0
35,239008.12,0.0,931980.02,0,1,0
306,185787.89,0.0,437241.08,0,1,0
43,46788.8,0.0,607808.85,0,1,0
209,1271221.44,0.0,2969364.25,0,0,1
545,21276.04,0.0,11909641.4,0,1,0
308,231281.82,0.0,537359.73,0,1,0
298,276055.99,202836.95,5240054.1,0,0,1
298,389842.25,0.0,466867.31,0,1,0
188,93893.47,0.0,764334.12,0,0,1
347,181195.53,522584.47,246773.72,0,1,0
355,199697.36,0.0,1992406.72,0,1,0
345,95301.82,0.0,8007706.41,0,1,0
22,15615.2,0.0,1061236.95,0,1,0
205,188059.4,0.0,851057.78,0,1,0
372,227909.06,0.0,10387738.09,0,1,0
210,71737.5,0.0,1581948.76,0,1,0
44,195818.95,0.0,195818.95,0,1,0
205,272935.97,0.0,1893825.2,0,1,0
258,117146.29,568644.71,2044407.54,0,1,0
234,165344.14,0.0,443647.53,0,1,0
346,24105.39,0.0,303634.02,0,1,0
306,258942.99,0.0,258942.99,0,1,0
227,731664.24,0.0,3301640.91,0,0,1
205,247438.7,0.0,959390.7,0,1,0
373,157143.74,151085.26,2132316.13,0,1,0
191,661642.06,0.0,2011921.3,0,0,1
19,66726.69,0.0,1164448.96,0,1,0
180,404317.25,0.0,404317.25,0,1,0
1,154611.64,0.0,897150.84,0,1,0
43,428468.52,0.0,8481146.56,0,1,0
379,3736.49,98169.51,47485.96,0,0,1
15,1910.49,0.0,3068399.65,0,1,0
355,54062.31,0.0,960862.09,0,0,1
354,190070.08,0.0,440345.66,0,0,1
322,1384989.26,0.0,1564359.52,0,0,1
33,31052.53,0.0,10488243.95,0,1,0
11,296715.83,416350.12,0.0,0,0,1
44,127699.38,216969.62,127699.38,0,1,0
256,59124.52,1460.48,59124.52,0,1,0
227,281038.46,0.0,3631443.51,0,1,0
231,1284598.3,0.0,2650945.47,0,0,1
254,115238.32,0.0,1063200.75,0,1,0
186,96770.32,0.0,737499.01,0,1,0
236,15859.92,0.0,87278.05,0,1,0
14,217969.02,701656.98,1785157.38,0,1,0
205,70430.68,45139.32,329780.37,0,1,0
38,24555.09,24413.91,1016363.49,0,1,0
564,393070.12,0.0,1056638.93,0,1,0
46,126006.38,2843.62,22480687.79,0,1,0
395,211608.24,0.0,211608.24,0,1,0
11,540438.13,0.0,3641601.78,0,0,1
352,172896.85,0.0,1494417.28,0,1,0
44,269651.64,0.0,9505772.9,0,1,0
259,33886.33,17903.67,1255180.67,0,1,0
550,104417.7,16982.3,444849.93,0,0,1
286,334938.99,0.0,2122627.68,0,1,0
379,96890.14,0.0,300421.6,0,1,0
182,293234.7,0.0,3136864.3,0,1,0
254,183597.17,0.0,4219614.59,0,1,0
44,111633.03,0.0,199612.86,0,1,0
357,223783.36,0.0,697161.99,0,1,0
407,230268.05,0.0,535744.31,0,1,0
225,302992.54,0.0,2214025.21,0,1,0
324,220550.21,0.0,514327.84,0,1,0
181,172146.85,0.0,172146.85,0,1,0
226,149298.55,0.0,1830969.76,0,1,0
323,292122.32,0.0,298945.92,0,0,1
306,426293.65,0.0,426293.65,0,0,1
96,341881.05,0.0,1117017.44,0,1,0
374,190634.48,0.0,2095615.34,0,1,0
185,30253.8,0.0,9336037.92,0,1,0
13,984711.0,0.0,2993640.31,0,0,1
307,78843.76,0.0,319007.43,0,1,0
133,47166.13,0.0,136803.51,0,1,0
131,228361.59,0.0,2059320.63,0,1,0
249,156965.84,0.0,655910.53,0,1,0
185,173759.35,105338.99,354619.89,0,1,0
181,5550.9,149346.1,5550.9,0,0,1
177,45921.43,0.0,896046.37,0,1,0
234,35109.79,0.0,35109.79,0,1,0
13,209883.02,0.0,542286.16,0,1,0
588,222528.66,0.0,675122.93,0,1,0
378,165944.4,0.0,165944.4,0,1,0
207,100073.48,0.0,537568.96,0,1,0
403,173059.0,0.0,3477626.82,0,1,0
96,208101.34,0.0,1683817.29,0,1,0
286,142821.23,0.0,1059354.85,0,1,0
235,241333.1,165767.9,241333.1,0,1,0
187,105435.39,0.0,399722.72,0,1,0
19,147920.11,0.0,174736.26,0,1,0
42,231241.86,0.0,231241.86,0,1,0
371,225775.91,0.0,225775.91,0,1,0
403,11991.44,0.0,324641.75,0,1,0
354,443787.02,0.0,3658392.0,0,0,1
18,143602.47,18752.3,1781382.3,0,1,0
355,22171.01,7666.99,3806473.87,0,1,0
132,309058.74,0.0,4180877.94,0,1,0
43,40835.17,0.0,376949.15,0,1,0
36,172778.45,0.0,1353425.41,0,1,0
38,307893.91,0.0,747200.26,0,1,0
137,15833.72,0.0,235267.25,0,0,1
253,115023.37,0.0,553824.12,0,1,0
35,263097.96,0.0,552011.59,0,1,0
234,15933.7,0.0,97656.26,0,1,0
257,296365.14,0.0,450106.95,0,1,0
326,42170.62,0.0,276167.88,0,1,0
228,428670.41,31085.5,1202958.7,0,1,0
236,229532.21,0.0,951455.01,0,1,0
644,30165.43,0.0,30165.43,0,0,1
284,47911.34,62523.66,256068.23,0,1,0
203,344240.55,0.0,344240.55,0,1,0
141,178961.62,0.0,357641.81,0,1,0
140,682812.21,0.0,3216845.43,0,0,1
157,82313.18,0.0,5280682.7,0,1,0
135,119369.38,0.0,1892375.78,0,1,0
402,980601.72,0.0,1402857.29,0,0,1
282,56247.15,0.0,941903.79,0,1,0
19,22832.63,0.0,5443674.42,0,1,0
303,265410.94,0.0,2381719.05,0,1,0
209,178819.65,0.0,3289978.07,0,0,1
403,488405.04,0.0,2323413.14,0,0,1
237,337143.81,0.0,2877100.29,0,1,0
323,246952.74,0.0,1064098.21,0,0,1
405,664957.35,0.0,2650503.05,0,0,1
393,70106.16,0.0,2368234.66,0,1,0
19,312080.73,0.0,396388.66,0,0,1
345,2699732.45,0.0,2699732.45,0,0,1
131,328829.45,0.0,396173.16,0,1,0
140,84372.63,0.0,7372186.37,0,1,0
227,432055.13,0.0,1581732.94,0,0,1
404,104941.91,0.0,104941.91,0,1,0
41,169235.26,0.0,1020446.47,0,1,0
402,144235.54,0.0,4172573.73,0,1,0
265,46861.06,0.0,1204635.93,0,1,0
471,68716.58,1028020.38,15595730.44,0,1,0
398,170646.99,0.0,866583.06,0,1,0
237,144588.94,0.0,149919.56,0,1,0
260,140566.6,0.0,1137274.74,0,1,0
567,285718.63,0.0,321855.19,0,1,0
184,108728.9,0.0,270133.32,0,1,0
141,24043.26,35339.85,423637.02,0,1,0
323,121149.65,0.0,2965667.94,0,1,0
136,374322.62,0.0,3325855.89,0,1,0
252,70641.1,0.0,524915.69,0,1,0
331,836393.22,0.0,5337401.59,0,0,1
329,414988.6,0.0,1295832.91,0,0,1
137,329848.26,0.0,2497312.04,0,0,1
399,355997.64,0.0,781757.73,0,1,0
211,37865.51,68063.49,293623.9,0,1,0
12,76384.25,79573.14,76384.25,0,1,0
133,218559.78,0.0,90027.81,0,1,0
402,49735.96,0.0,675253.53,0,0,1
688,136121.9,392579.1,723201.52,0,1,0
209,141899.34,0.0,1615070.65,0,1,0
375,379429.41,0.0,847389.08,0,1,0
159,74712.37,0.0,74712.37,0,1,0
134,50420.1,0.0,50420.1,0,1,0
310,14460.45,20250.55,1537900.82,0,1,0
156,139859.1,0.0,1093358.97,0,1,0
321,1302007.17,0.0,11210702.26,0,0,1
44,193281.63,0.0,632406.26,0,1,0
382,41344.65,0.0,337673.6,0,1,0
210,120187.57,0.0,2906618.31,0,1,0
303,14647.8,0.0,14647.8,0,1,0
355,98834.67,162734.33,6218022.41,0,1,0
17,89778.86,814631.14,603177.23,0,1,0
184,3481.7,0.0,68415.19,0,1,0
232,100439.12,0.0,363456.28,0,1,0
275,141642.24,0.0,154796.91,0,1,0
225,59920.56,0.0,125686.45,0,1,0
35,152122.8,0.0,214725.77,0,1,0
281,79301.15,0.0,746982.31,0,1,0
161,252920.01,0.0,252920.01,0,1,0
405,180001.77,0.0,376350.26,0,1,0
129,157401.72,0.0,811717.63,0,1,0
16,83781.58,0.0,342048.99,0,1,0
378,261104.0,0.0,261104.0,0,1,0
354,86372.98,0.0,7549464.91,0,1,0
257,353213.11,0.0,2047479.64,0,1,0
349,38772.84,0.0,1135280.92,0,1,0
158,126258.3,220809.73,522116.31,0,1,0
140,138837.66,0.0,5898992.44,0,1,0
565,34050.71,16059.29,34050.71,0,1,0
378,147127.22,139837.29,1813911.15,0,0,1
298,311804.64,0.0,663906.62,0,1,0
231,148812.68,0.0,339472.76,0,1,0
356,653972.11,0.0,674452.82,0,0,1
9,1871487.86,0.0,5160047.87,0,0,1
398,238825.14,0.0,238825.14,0,1,0
138,235111.57,0.0,3422513.76,0,1,0
20,38279.44,0.0,183586.06,0,1,0
203,263731.76,0.0,441537.1,0,1,0
356,109932.56,0.0,550994.87,0,1,0
258,47659.5,0.0,196869.36,0,1,0
14,497407.5,0.0,3382556.19,0,1,0
304,440773.75,0.0,586386.14,0,1,0
15,117077.17,0.0,0.0,0,1,0
40,257159.42,0.0,257159.42,0,1,0
12,318126.21,0.0,672012.85,0,1,0
38,634385.56,0.0,1994573.28,0,0,1
256,687105.29,0.0,6434814.26,0,0,1
141,735740.73,0.0,909241.61,0,0,1
228,1825.54,98722.46,38851.11,0,1,0
227,144881.2,0.0,746731.85,0,1,0
379,12806.88,0.0,769189.14,0,1,0
307,104843.71,0.0,1050043.67,0,1,0
330,73013.92,0.0,3710497.16,0,1,0
354,43829.88,0.0,3755270.72,0,1,0
204,221620.59,0.0,221620.59,0,1,0
38,1075498.64,0.0,6279194.88,0,0,1
46,101293.83,0.0,2727734.71,0,1,0
191,9419.33,0.0,1439932.98,0,1,0
134,692568.12,0.0,1648796.1,0,0,1
550,934569.65,0.0,19506202.32,0,0,1
139,121927.2,300764.8,121927.2,0,1,0
18,163359.47,0.0,163359.47,0,1,0
36,3385.52,47552.48,1038403.53,0,1,0
95,1503572.96,0.0,9250488.7,0,0,1
131,482852.92,0.0,722829.54,0,1,0
132,122982.94,0.0,7069447.92,0,1,0
355,183227.75,0.0,545548.34,0,1,0
301,212860.39,0.0,424218.9,0,1,0
369,3726664.01,0.0,3847387.39,0,0,1
397,41061.9,0.0,557866.94,0,1,0
226,122912.28,0.0,298761.71,0,1,0
281,501532.85,0.0,988252.81,0,0,1
237,75421.74,0.0,75421.74,0,1,0
280,203870.58,0.0,288525.98,0,1,0
157,128888.66,0.0,128888.66,0,1,0
182,87371.39,102643.61,149159.39,0,1,0
275,543363.73,0.0,1797275.96,0,0,1
36,357910.69,0.0,1168835.19,0,1,0
357,138506.99,0.0,747141.97,0,1,0
687,229052.51,0.0,3813760.3,0,1,0
331,255566.2,0.0,255566.2,0,1,0
349,287924.88,0.0,1493330.82,0,1,0
226,287760.65,0.0,2689034.37,0,1,0
283,82130.25,112882.75,82130.25,0,1,0
307,49168.85,0.0,275770.64,0,1,0
354,220674.64,0.0,8490593.26,0,1,0
395,602351.65,0.0,1100778.1,0,0,1
136,138523.38,0.0,1730593.24,0,1,0
329,485235.62,0.0,1088710.38,0,0,1
166,3720022.26,0.0,9177524.56,0,0,1
514,257271.27,62443.18,732123.54,0,1,0
546,131654.72,0.0,131654.72,0,1,0
332,107174.22,0.0,198293.61,0,0,1
129,137657.95,0.0,2489745.86,0,1,0
279,88408.85,0.0,430677.53,0,1,0
37,216953.11,0.0,365338.3,0,1,0
325,186383.39,0.0,647872.81,0,0,1
15,202768.64,0.0,2961998.92,0,0,1
164,26522.2,0.0,2224855.61,0,1,0
332,73793.16,0.0,10358129.83,0,1,0
397,23100.02,0.0,1178193.95,0,1,0
8,104548.73,0.0,1241717.95,0,1,0
40,631661.62,0.0,4577409.74,0,0,1
277,70097.42,313757.65,1827660.2,0,0,1
157,76764.64,0.0,5731744.38,0,1,0
10,140697.98,0.0,309113.36,0,1,0
211,45438.13,0.0,715289.13,0,1,0
322,260841.86,0.0,526892.04,0,1,0
275,125235.8,0.0,2031538.16,0,1,0
235,133375.12,604730.22,476062.12,0,1,0
395,371773.41,262538.59,1135709.4,0,1,0
305,180031.3,0.0,180031.3,0,1,0
182,371252.19,0.0,371252.19,0,1,0
592,76844.99,126467.01,526120.81,0,1,0
16,84223.87,0.0,2759149.31,0,1,0
205,223952.15,0.0,4699000.93,0,1,0
235,214823.6,93028.4,441402.0,0,1,0
306,189747.87,0.0,285129.89,0,1,0
284,284668.67,0.0,7922302.11,0,1,0
133,95329.49,0.0,545384.73,0,1,0
140,112410.46,0.0,1565430.77,0,1,0
18,1224946.4,0.0,1316392.41,0,0,1
182,1536827.23,0.0,4131064.32,0,0,1
406,86092.38,0.0,2131017.09,0,1,0
306,581405.02,0.0,581405.02,0,0,1
402,94125.09,0.0,860979.96,0,1,0
138,203284.58,0.0,2540702.82,0,1,0
21,475923.15,0.0,1141193.29,0,0,1
297,97779.74,0.0,2850656.22,0,1,0
12,421415.89,0.0,564636.61,0,1,0
160,77431.29,0.0,190392.53,0,1,0
228,153167.54,0.0,153167.54,0,1,0
179,766499.75,0.0,766499.75,0,0,1
298,149927.56,57034.44,149927.56,0,1,0
352,502335.08,0.0,2218120.51,0,0,1
326,40847.71,0.0,1734774.14,0,1,0
305,40830.48,0.0,173621.06,0,1,0
15,35146.72,0.0,35146.72,0,1,0
402,245424.98,0.0,138983.08,0,1,0
372,350036.45,0.0,3857398.56,0,1,0
213,94406.88,0.0,432153.5,0,1,0
322,1470098.23,0.0,3377773.92,0,0,1
158,380977.29,0.0,2318374.52,0,1,0
41,106208.94,0.0,1163531.23,0,1,0
13,1375.17,0.0,1280081.79,0,1,0
130,87218.2,0.0,185925.61,0,1,0
302,87948.8,0.0,410640.07,0,1,0
394,69998.21,0.0,166552.54,0,1,0
376,37099.13,0.0,160945.88,0,1,0
182,265514.43,0.0,4861584.51,0,1,0
407,201167.67,0.0,5827577.88,0,1,0
94,128116.13,0.0,5087479.53,0,1,0
9,100870.83,0.0,1901074.42,0,1,0
129,42430.22,0.0,42430.22,0,1,0
235,745525.95,0.0,7114228.27,0,0,1
15,110411.2,0.0,3195627.23,0,1,0
280,52764.76,0.0,561622.63,0,1,0
215,140657.44,0.0,414646.19,0,1,0
284,142642.75,0.0,293106.02,0,1,0
227,108635.49,164973.51,108635.49,0,1,0
355,9873.3,0.0,224803.26,0,1,0
398,150995.28,0.0,616179.34,0,1,0
286,18107.72,124058.28,1363647.75,0,0,1
397,21948.34,2680.66,836586.54,0,1,0
211,36240.62,63390.38,263866.48,0,1,0
138,66617.89,0.0,285300.23,0,1,0
253,16470.62,45285.38,30317.86,0,1,0
262,371655.91,0.0,2041393.7,0,1,0
178,96180.44,3254.56,134195.4,0,1,0
393,283147.54,0.0,357156.96,0,1,0
329,213571.59,0.0,4778688.75,0,1,0
187,1216115.72,0.0,4164050.56,0,0,1
192,106805.62,0.0,9687757.03,0,0,1
352,246053.07,202.3,2898744.53,0,1,0
17,260107.67,0.0,660127.67,0,1,0
278,636673.45,0.0,2072734.26,0,0,1
346,112117.23,0.0,788338.75,0,1,0
235,107289.96,0.0,107289.96,0,1,0
183,459496.32,0.0,1696167.98,0,1,0
230,140938.5,111148.04,343292.74,0,1,0
228,245874.23,0.0,10022820.99,0,1,0
163,76986.66,0.0,76986.66,0,1,0
15,133345.54,0.0,1122205.75,0,1,0
231,338000.79,0.0,338000.79,0,1,0
164,99057.19,0.0,341953.56,0,0,1
395,151672.87,0.0,842013.84,0,1,0
225,175129.65,0.0,398216.63,0,1,0
13,68983.28,0.0,816965.91,0,1,0
355,73705.29,0.0,1612674.4,0,1,0
211,244924.83,0.0,5549002.57,0,1,0
164,76700.5,0.0,657427.08,0,1,0
42,86757.76,0.0,386487.39,0,1,0
156,124651.74,0.0,279667.66,0,1,0
274,106082.51,0.0,3126808.26,0,1,0
46,194404.02,0.0,402454.93,0,0,1
9,19816.17,26277.83,228788.21,0,1,0
208,231892.41,0.0,9986516.06,0,0,1
493,189140.28,0.0,710126.28,0,1,0
403,23261.59,0.0,186460.68,0,1,0
187,223670.38,0.0,223670.38,0,1,0
187,267389.11,0.0,532487.54,0,1,0
331,13342.79,0.0,1092056.73,0,1,0
210,311538.95,0.0,452521.56,0,1,0
356,78742.28,0.0,1378404.33,0,1,0
18,189902.34,0.0,1065597.86,0,1,0
565,173976.04,183478.33,794561.44,0,1,0
155,222938.72,0.0,584570.88,0,1,0
13,164307.23,0.0,4911069.73,0,0,1
227,34403.33,0.0,34403.33,0,1,0
280,109550.38,0.0,350186.56,0,1,0
180,906639.42,0.0,906639.42,0,0,1
380,99857.6,0.0,329978.44,0,1,0
135,309253.54,0.0,128339.56,0,1,0
138,229688.88,0.0,841629.04,0,1,0
617,165540.51,0.0,377105.94,0,1,0
9,24842.5,0.0,355775.87,0,1,0
403,905728.97,0.0,1466584.38,0,0,1
162,11626.84,0.0,813431.22,0,1,0
303,1569146.59,0.0,4514546.1,0,0,1
402,42286.87,0.0,776526.16,0,1,0
469,255340.81,0.0,3237173.11,0,1,0
205,112641.85,0.0,320639.82,0,1,0
164,58152.33,0.0,1869020.29,0,1,0
274,9073.39,291844.61,249109.58,0,1,0
378,7033.17,0.0,41732.57,0,0,1
347,37445.51,0.0,5016839.13,0,1,0
255,72743.65,0.0,72743.65,0,1,0
469,2942231.04,0.0,6069679.97,0,0,1
134,199707.31,0.0,303717.07,0,1,0
20,43563.27,6404.73,0.0,0,1,0
44,90865.82,0.0,399559.6,0,1,0
403,2140060.36,0.0,8280684.65,0,0,1
21,61936.92,0.0,738782.84,0,1,0
548,298093.45,0.0,298093.45,0,1,0
41,310567.14,0.0,923469.57,0,1,0
612,471146.11,0.0,649255.64,0,1,0
397,31482.8,0.0,562902.23,0,0,1
255,153155.64,0.0,802936.27,0,1,0
164,8293.12,65159.51,420949.68,0,1,0
540,58854.84,0.0,657590.18,0,1,0
299,123036.01,0.0,123036.01,0,1,0
161,164749.91,0.0,164749.91,0,1,0
11,506665.22,628497.51,626980.87,0,1,0
276,140030.42,0.0,1109125.82,0,1,0
185,15704.53,382684.37,350707.15,0,1,0
352,295007.38,0.0,16613333.0,0,1,0
163,149423.92,591827.08,153913.41,0,1,0
134,51738.3,121651.7,51738.3,0,1,0
142,55971.13,60578.87,55971.13,0,0,1
130,10288.76,56795.24,12354.88,0,1,0
134,989552.61,0.0,8409140.61,0,0,1
203,139100.21,0.0,677654.96,0,1,0
331,74939.49,0.0,232838.59,0,1,0
394,78992.58,0.0,729145.6,0,1,0
207,8880.71,0.0,628317.54,0,1,0
178,510122.81,0.0,1277866.58,0,1,0
321,409268.47,360616.05,936854.18,0,1,0
41,124431.92,0.0,124431.92,0,0,1
303,349822.53,0.0,783917.86,0,1,0
252,315882.34,574185.66,541692.15,0,0,1
185,134055.53,0.0,333786.61,0,1,0
612,1700996.55,0.0,16903321.82,0,0,1
287,178116.37,0.0,601342.72,0,0,1
188,42607.55,0.0,564314.61,0,1,0
282,246161.18,0.0,1105297.71,0,1,0
279,4412.5,6325.5,4412.5,0,1,0
376,165897.07,0.0,2515712.03,0,1,0
154,6383.23,0.0,1737972.92,0,1,0
156,651581.93,0.0,7980389.3,0,0,1
323,112768.07,0.0,358186.83,0,1,0
258,80214.62,0.0,249792.84,0,1,0
401,16599.47,44165.53,185988.87,0,1,0
377,9917.4,20084.6,260598.8,0,0,1
186,30907.03,0.0,849238.57,0,1,0
258,28128.01,0.0,28128.01,0,1,0
205,53639.79,0.0,622399.6,0,1,0
350,61703.74,94040.36,4519044.51,0,1,0
404,593343.12,0.0,723019.62,0,0,1
274,292565.08,0.0,1188177.33,0,0,1
327,4338427.73,0.0,4338427.73,0,0,1
40,355328.4,0.0,355328.4,0,1,0
281,155480.81,0.0,2619514.83,0,1,0
16,26034.9,0.0,1603614.19,0,1,0
325,63212.68,0.0,63212.68,0,1,0
164,165647.76,0.0,2361989.0,0,1,0
159,316898.19,0.0,316898.19,0,1,0
280,62517.83,0.0,1187074.65,0,1,0
252,138739.49,0.0,1646001.46,0,1,0
227,304916.09,0.0,1549035.06,0,1,0
183,228553.02,0.0,3556935.25,0,1,0
351,134193.87,0.0,370648.93,0,1,0
232,57175.51,0.0,741528.75,0,1,0
192,10826.12,305064.88,10826.12,0,1,0
20,225371.79,0.0,2318094.89,0,1,0
190,412972.24,0.0,2492601.35,0,0,1
404,61664.4,154671.99,3004938.79,0,1,0
308,152543.79,0.0,152543.79,0,1,0
177,1037587.32,0.0,5281375.64,0,0,1
17,104183.21,0.0,104183.21,0,1,0
378,94213.65,0.0,94213.65,0,1,0
376,1034125.45,0.0,3067009.83,0,0,1
567,149895.48,0.0,435275.68,0,1,0
6,65938.21,0.0,169554.94,0,1,0
476,331584.22,0.0,2059947.83,0,0,1
347,47454.38,0.0,290410.22,0,1,0
37,466494.48,0.0,891826.26,0,1,0
376,112848.53,0.0,6903164.01,0,1,0
18,347851.27,0.0,1514321.92,0,1,0
236,130197.64,338261.55,2908513.6,0,1,0
692,28685.88,0.0,7411654.69,0,1,0
308,62861.49,0.0,62861.49,0,1,0
251,3700.18,2554.82,14862.41,0,1,0
184,216746.63,0.0,1154830.29,0,1,0
376,262362.55,0.0,834219.48,0,1,0
565,411938.1,0.0,429329.37,0,1,0
522,175154.14,0.0,391533.92,0,1,0
321,315042.53,0.0,519603.72,0,1,0
381,65274.72,0.0,3345958.22,0,1,0
355,106698.84,0.0,106698.84,0,1,0
397,51237.01,0.0,1242502.67,0,1,0
203,30469.3,0.0,121931.56,0,1,0
14,78669.7,310169.86,4157976.52,0,1,0
201,280029.39,0.0,280029.39,0,1,0
254,118736.3,0.0,118736.3,0,1,0
14,186708.16,0.0,437321.28,0,1,0
514,268786.3,0.0,343608.68,0,1,0
41,68048.53,0.0,270155.28,0,0,1
11,197710.89,0.0,2596202.01,0,1,0
298,99359.03,0.0,99359.03,0,1,0
39,327837.44,0.0,1133449.97,0,1,0
164,293090.07,0.0,1817113.86,0,1,0
41,87051.42,0.0,431211.0,0,1,0
231,286508.31,0.0,540338.71,0,1,0
189,146624.28,0.0,2767871.97,0,1,0
380,192939.4,0.0,513370.28,0,1,0
358,1446471.72,0.0,7318888.04,0,0,1
201,76643.04,0.0,1304943.14,0,1,0
308,71255.27,0.0,6485206.07,0,1,0
20,337761.31,0.0,861917.18,0,1,0
261,155921.37,0.0,630122.6,0,1,0
304,485889.71,0.0,1366770.81,0,1,0
369,217235.73,0.0,2038954.6,0,1,0
280,326473.52,0.0,2372847.98,0,1,0
333,1103166.21,0.0,2299038.68,0,0,1
279,393037.83,65351.17,638773.99,0,0,1
283,90210.35,0.0,1088248.92,0,1,0
282,239407.57,0.0,239407.57,0,0,1
402,111662.12,0.0,10834045.79,0,1,0
251,14308.2,0.0,815031.15,0,1,0
40,50121.12,0.0,3331188.06,0,1,0
35,199384.17,0.0,1870162.85,0,1,0
402,289450.44,0.0,1631552.72,0,1,0
44,6538.54,13453.46,1351353.13,0,1,0
19,100796.61,0.0,111962.73,0,1,0
179,330858.31,0.0,1802432.64,0,1,0
353,88615.59,0.0,796817.29,0,1,0
178,381065.11,0.0,426410.35,0,1,0
371,133281.28,0.0,133281.28,0,1,0
350,240814.24,0.0,296440.34,0,1,0
302,149519.52,0.0,365429.35,0,1,0
326,160042.29,0.0,160042.29,0,1,0
401,198313.59,0.0,284990.16,0,1,0
257,196701.72,0.0,313136.03,0,1,0
232,1265414.43,0.0,2887454.13,0,0,1
401,3886.32,29244.68,258058.61,0,1,0
373,819881.94,0.0,3162745.65,0,0,1
251,169749.44,0.0,704552.8,0,1,0
322,224406.68,0.0,224406.68,0,1,0
256,52474.62,0.0,313406.84,0,1,0
404,192328.89,0.0,386057.72,0,1,0
375,252537.56,0.0,252537.56,0,1,0
277,38725.21,0.0,340337.81,0,1,0
184,89377.05,0.0,5257527.3,0,0,1
396,451284.2,0.0,451564.32,0,1,0
323,282412.21,0.0,338951.56,0,1,0
36,188007.76,0.0,523825.36,0,1,0
185,128483.63,0.0,2967116.0,0,1,0
139,14104.1,0.0,5094044.17,0,1,0
130,350923.82,0.0,503145.42,0,1,0
10,309912.37,0.0,366520.43,0,1,0
138,91190.84,0.0,2411804.48,0,1,0
405,80360.23,0.0,1962383.95,0,1,0
185,1195252.51,0.0,1195252.51,0,0,1
352,133573.95,0.0,488854.11,0,1,0
182,133734.32,0.0,133734.32,0,1,0
305,390885.52,0.0,457750.54,0,1,0
284,223182.01,0.0,3744821.68,0,1,0
210,188481.91,0.0,221754.29,0,1,0
205,664293.85,0.0,3063221.99,0,0,1
35,89137.27,0.0,301350.55,0,1,0
156,207997.75,0.0,563139.11,0,0,1
253,89693.48,0.0,3801858.96,0,1,0
205,190486.85,0.0,686883.91,0,1,0
332,279947.48,0.0,367610.42,0,1,0
38,82714.65,0.0,331963.36,0,1,0
139,30153.82,0.0,6117593.77,0,1,0
154,336402.12,125184.88,8153829.65,0,1,0
134,126217.01,0.0,10852855.18,0,1,0
