step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
301,CASH_OUT,82896.17,C1296019488,36358.0,0.0,C874188730,11376.06,94272.23,0,0
399,CASH_OUT,384725.83,C1022601392,5.0,0.0,C1078453264,0.0,384725.83,0,0
11,CASH_OUT,60642.84,C1046267926,0.0,0.0,C899455803,2376631.22,2428383.1,0,0
372,CASH_OUT,271328.03,C1002108771,45446.0,0.0,C916028153,4578205.72,4849533.75,0,0
228,CASH_OUT,304245.1,C1585912838,181322.0,0.0,C518175837,789920.56,1094165.66,0,0
184,CASH_OUT,54217.88,C494099982,0.0,0.0,C1685656772,461765.45,515983.33,0,0
394,CASH_OUT,341558.19,C38260372,20422.0,0.0,C524974275,7304652.62,7646210.81,0,0
305,CASH_OUT,356462.44,C197126468,0.0,0.0,C1073161453,1353013.55,1709475.99,0,0
350,CASH_OUT,584057.86,C740037309,11037.0,0.0,C1222971063,4272909.14,4856967.0,0,0
156,CASH_OUT,517385.0,C1625261051,101.0,0.0,C1580835213,0.0,517385.0,0,0
257,CASH_OUT,426026.5,C1313533434,21546.0,0.0,C238967217,599019.59,1025046.09,0,0
130,CASH_OUT,306641.46,C33370670,3748.0,0.0,C1533354524,0.0,306641.46,0,0
545,CASH_OUT,15425.05,C220946022,19933.0,4507.95,C179130628,0.0,15425.05,0,0
9,CASH_OUT,220547.1,C1765272218,283935.05,63387.95,C822359325,0.0,220547.1,0,0
334,CASH_OUT,77957.67,C2061716478,0.0,0.0,C65184392,98504.37,176462.03,0,0
132,CASH_OUT,415106.07,C1816112221,163384.0,0.0,C1292067471,3165310.3,3580416.37,0,0
321,TRANSFER,822360.52,C1163193907,0.0,0.0,C1696218625,7480303.69,8302664.21,0,0
378,CASH_OUT,17454.86,C197221831,0.0,0.0,C892879370,289727.08,307181.94,0,0
356,CASH_OUT,399229.51,C2069720914,0.0,0.0,C1779978686,523723.24,922952.75,0,0
208,CASH_OUT,153890.06,C232883663,0.0,0.0,C1948717954,1381822.93,1535712.98,0,0
261,CASH_OUT,51568.4,C1627490697,60983.0,9414.6,C1457720944,7603613.46,7655181.86,0,0
308,TRANSFER,422841.47,C1572412955,58526.0,0.0,C1018708174,945693.25,1368534.72,0,0
202,CASH_OUT,31653.21,C1750647371,0.0,0.0,C2049119551,37595.0,0.0,0,0
260,CASH_OUT,23376.69,C736477432,943.39,0.0,C1373051936,211981.12,235357.81,0,0
278,CASH_OUT,94298.14,C916622931,0.0,0.0,C1535041470,2134379.4,2228677.55,0,0
285,CASH_OUT,144399.66,C1437085434,16842.0,0.0,C1632618636,1038032.82,1182432.48,0,0
528,CASH_OUT,150572.02,C1170343311,20170.0,0.0,C1296340,0.0,150572.02,0,0
522,CASH_OUT,104613.55,C2095581804,107795.0,3181.45,C1128502774,257335.42,361948.97,0,0
330,TRANSFER,857139.81,C1009075300,0.0,0.0,C539525401,2278641.05,3135780.86,0,0
370,TRANSFER,1607167.74,C1583937352,642325.81,0.0,C1174545131,5965487.14,7572654.88,0,0
231,CASH_OUT,76146.12,C1672162209,20506.0,0.0,C641754571,0.0,76146.12,0,0
299,CASH_OUT,26239.25,C72912532,2750.0,0.0,C739963190,257453.71,283692.97,0,0
207,CASH_OUT,270308.64,C2106742008,0.0,0.0,C1800541146,695992.22,966300.86,0,0
157,CASH_OUT,256939.41,C2013145174,0.0,0.0,C702374268,381091.86,638031.27,0,0
226,CASH_OUT,180736.49,C1900207904,1296.0,0.0,C229469816,0.0,180736.49,0,0
42,CASH_OUT,64113.9,C1429895970,0.0,0.0,C1526401615,7427701.33,7491815.23,0,0
380,TRANSFER,107049.53,C1138683332,20010.0,0.0,C117823455,725952.72,833002.26,0,0
228,TRANSFER,890814.88,C303348307,0.0,0.0,C1582091140,6347485.1,7238299.98,0,0
12,CASH_OUT,158499.03,C1693235343,1276332.91,1117833.88,C1282745381,2220098.16,3864548.11,0,0
382,TRANSFER,1314921.2,C1587572535,0.0,0.0,C1374925163,2148622.73,3463543.93,0,0
130,TRANSFER,274017.06,C828490190,227912.0,0.0,C700441463,0.0,274017.06,0,0
402,CASH_OUT,318868.42,C159918133,0.0,0.0,C2012899555,646993.09,965861.51,0,0
353,CASH_OUT,32052.67,C1224944658,0.0,0.0,C1764369274,48643.01,80695.68,0,0
15,TRANSFER,1078069.35,C516882978,81701.0,0.0,C706331499,1633463.58,2717745.52,0,0
283,CASH_OUT,310298.0,C1496458130,0.0,0.0,C1782455179,2010801.1,2321099.1,0,0
17,CASH_OUT,20662.28,C853463174,9767.0,0.0,C122086708,933751.93,954414.21,0,0
159,CASH_OUT,763976.11,C66955297,1714.0,0.0,C1293192136,1689327.56,2453303.67,0,0
17,CASH_OUT,356883.37,C153851038,25193.0,0.0,C1959902093,39520.0,396403.37,0,0
94,CASH_OUT,106700.22,C2081424556,0.0,0.0,C1712237759,1107197.59,1213897.81,0,0
43,CASH_OUT,38513.29,C2087198013,212.0,0.0,C1322815511,0.0,38513.29,0,0
42,TRANSFER,96033.76,C1243564864,0.0,0.0,C1850401406,193576.64,289610.4,0,0
396,CASH_OUT,146502.27,C1775545829,84040.0,0.0,C2126903011,70186.85,216689.12,0,0
226,CASH_OUT,256205.46,C660529669,835.0,0.0,C784486980,0.0,256205.46,0,0
298,CASH_OUT,287104.37,C74863858,0.0,0.0,C1284653404,4284166.39,4571270.75,0,0
37,CASH_OUT,165827.24,C1924656627,32435.0,0.0,C972247790,0.0,0.0,0,0
321,CASH_OUT,162751.77,C407833495,0.0,0.0,C576644644,1664489.23,1827241.01,0,0
345,TRANSFER,1714028.47,C1905844311,0.0,0.0,C1372520401,7559910.19,9273938.66,0,0
212,CASH_OUT,8644.54,C80420202,31249.0,22604.46,C1321869183,439035.87,447680.41,0,0
46,TRANSFER,35156.56,C1274526640,155259.0,120102.44,C1924357893,6373862.63,6409019.19,0,0
185,CASH_OUT,112543.12,C638991284,19981.0,0.0,C1152261957,564042.57,676585.69,0,0
231,CASH_OUT,262624.99,C1053559973,0.0,0.0,C1960487150,3743452.17,4006077.16,0,0
354,CASH_OUT,233709.63,C1265334114,300728.0,67018.37,C371050047,6343185.11,6576894.74,0,0
14,CASH_OUT,118048.94,C1743403442,163.0,0.0,C1453308827,180848.32,223627.12,0,0
179,CASH_OUT,126120.4,C1556369942,1089.0,0.0,C1583579461,736975.92,863096.31,0,0
134,CASH_OUT,54809.14,C1164196896,0.0,0.0,C630410235,780762.03,835571.17,0,0
306,TRANSFER,168160.24,C986193978,2544.0,0.0,C529990470,17245.08,185405.32,0,0
400,CASH_OUT,202631.61,C1487085895,1051.0,0.0,C431197281,1356883.48,1559515.09,0,0
350,CASH_OUT,126958.44,C1636052499,30038.0,0.0,C67427220,0.0,126958.44,0,0
39,CASH_OUT,99033.2,C1289288592,0.0,0.0,C1163194311,1732889.18,1831922.38,0,0
355,CASH_OUT,70301.53,C2123228311,144.0,0.0,C825284942,0.0,70301.53,0,0
278,TRANSFER,84734.97,C1503327294,105424.0,20689.03,C283367028,0.0,84734.97,0,0
328,CASH_OUT,54225.78,C759894417,40090.0,0.0,C1781254903,0.0,54225.78,0,0
11,CASH_OUT,259920.18,C1717765143,163.0,0.0,C650728702,526177.07,319361.03,0,0
321,CASH_OUT,425044.26,C1217881029,0.0,0.0,C368549407,6698584.18,7123628.43,0,0
286,CASH_OUT,63409.7,C888887753,104060.0,40650.3,C152517278,12443111.07,14316095.91,0,0
134,TRANSFER,114408.84,C72193093,17152.0,0.0,C769872813,0.0,114408.84,0,0
227,TRANSFER,860049.8,C1612571900,29327.0,0.0,C1711718999,0.0,534877.28,0,0
331,CASH_OUT,180894.6,C2040733194,17253.34,0.0,C1047543724,615413.46,796308.06,0,0
302,CASH_OUT,25534.7,C14312963,29965.0,4430.3,C1135974716,1100466.99,1126001.69,0,0
140,TRANSFER,357861.07,C1171267476,72941.0,0.0,C1444872943,0.0,357861.07,0,0
211,TRANSFER,628778.9,C331118483,2144.0,0.0,C1251180615,0.0,628778.9,0,0
20,CASH_OUT,78414.89,C1483212906,0.0,0.0,C1540270363,4847959.13,4942485.42,0,0
349,CASH_OUT,254889.84,C279478903,0.0,0.0,C2117060963,438810.0,693699.84,0,0
287,CASH_OUT,151894.71,C1397099375,0.0,0.0,C2061280726,2055666.06,2207560.77,0,0
180,TRANSFER,607909.36,C1267422659,33186.0,0.0,C2120351787,89658.25,697567.61,0,0
350,CASH_OUT,450293.0,C1600102522,1750.0,0.0,C1606919497,0.0,450293.0,0,0
178,CASH_OUT,377941.96,C2037607267,136652.0,0.0,C655580366,3108130.72,3876371.23,0,0
44,CASH_OUT,207861.68,C362970918,0.0,0.0,C743661837,1098760.73,1306622.41,0,0
273,CASH_OUT,38160.65,C318988185,32253.0,0.0,C1110580019,138707.71,176868.36,0,0
346,TRANSFER,2870861.08,C807920723,0.0,0.0,C678974024,10337711.39,13208572.47,0,0
393,CASH_OUT,5809.06,C1597577047,307835.0,302025.94,C1546934791,0.0,5809.06,0,0
335,CASH_OUT,157151.23,C349330396,0.0,0.0,C80157172,254160.6,411311.83,0,0
18,CASH_OUT,98046.82,C428630247,0.0,0.0,C212030596,6156284.69,6254331.51,0,0
205,CASH_OUT,12516.85,C1521891455,0.0,0.0,C846988219,3979384.81,3991901.66,0,0
375,CASH_OUT,368663.35,C1865220801,0.0,0.0,C641717235,419198.47,787861.82,0,0
206,CASH_OUT,320309.9,C220202485,0.0,0.0,C994380124,1170102.37,1490412.27,0,0
326,CASH_OUT,192083.07,C810288529,10613.0,0.0,C292874856,4078.23,196161.3,0,0
346,CASH_OUT,27520.51,C941112735,51575.0,24054.49,C130193547,0.0,27520.51,0,0
350,TRANSFER,162334.47,C993032418,21077.0,0.0,C1297654833,6137249.63,6299584.11,0,0
326,TRANSFER,912171.04,C486220902,0.0,0.0,C689124577,3737621.8,4649792.84,0,0
322,TRANSFER,1212960.56,C2088827863,0.0,0.0,C1728049474,11408567.48,12621528.04,0,0
159,CASH_OUT,219967.68,C109050435,0.0,0.0,C1852852039,2177860.04,2397827.72,0,0
353,CASH_OUT,35214.58,C447808259,0.0,0.0,C307172725,46563.09,81777.67,0,0
330,CASH_OUT,84662.83,C1133735710,433516.0,348853.17,C684937483,498444.32,583107.15,0,0
162,CASH_OUT,76278.05,C1233096581,51045.0,0.0,C1978586196,389354.74,465632.79,0,0
182,CASH_OUT,119454.78,C1723019957,0.0,0.0,C408553489,7865874.49,7985329.26,0,0
383,CASH_OUT,93216.59,C66195322,0.0,0.0,C1332321954,4222746.76,4315963.35,0,0
94,TRANSFER,311025.14,C83483357,49230.0,0.0,C1860577650,2781305.9,3092331.04,0,0
402,TRANSFER,3214915.68,C1151304437,0.0,0.0,C969583425,5301367.67,8516283.35,0,0
331,CASH_OUT,92868.8,C420473920,30853.0,0.0,C1648821408,1575621.6,1668490.4,0,0
232,CASH_OUT,368557.59,C424333416,0.0,0.0,C896297868,632104.92,1000662.51,0,0
207,CASH_OUT,95736.37,C969694091,0.0,0.0,C1857385839,981806.34,1077542.71,0,0
256,CASH_OUT,437541.04,C101517441,20375.0,0.0,C867222154,0.0,596449.87,0,0
394,CASH_OUT,287243.1,C2139939671,0.0,0.0,C1562458953,297943.83,585186.94,0,0
514,CASH_OUT,18198.58,C717058890,20480.18,2281.59,C1873493435,290164.69,308363.28,0,0
226,CASH_OUT,287531.19,C119071689,0.0,0.0,C1888258480,18311676.99,18599208.18,0,0
308,CASH_OUT,233759.13,C758643426,20857.0,0.0,C337203653,0.0,233759.13,0,0
207,CASH_OUT,145482.71,C1311644692,5635.0,0.0,C553049396,0.0,145482.71,0,0
573,CASH_OUT,97753.56,C1171023379,39557.55,0.0,C1703230984,386448.91,484202.47,0,0
302,CASH_OUT,165875.21,C331560635,106.0,0.0,C1920569845,2018.63,167893.84,0,0
164,CASH_OUT,43956.29,C874097931,16699.0,0.0,C1143566273,411352.91,455309.21,0,0
189,CASH_OUT,159554.9,C1000762010,0.0,0.0,C442921424,1356949.02,1516503.91,0,0
492,TRANSFER,1241147.2,C966163487,0.0,0.0,C2003117461,11724983.96,12966131.17,0,0
374,CASH_OUT,29491.2,C1804804678,0.0,0.0,C909564199,334719.6,364210.79,0,0
328,CASH_OUT,194389.28,C635418721,22395.0,0.0,C188000162,0.0,194389.28,0,0
156,CASH_OUT,495300.02,C1800516386,0.0,0.0,C1264320899,3958307.35,4453607.37,0,0
258,CASH_OUT,379402.2,C1682188814,0.0,0.0,C1186005473,461788.73,841190.93,0,0
334,TRANSFER,223334.58,C493645973,63294.0,0.0,C199639902,97713.13,321047.71,0,0
182,CASH_OUT,6735.52,C714369701,0.0,0.0,C987060415,9003468.28,9010203.8,0,0
307,CASH_OUT,301573.59,C110726931,0.0,0.0,C1194191328,370974.31,672547.9,0,0
231,TRANSFER,285984.03,C2097577086,0.0,0.0,C1838908206,5304689.17,5590673.19,0,0
130,CASH_OUT,804.92,C830557431,0.0,0.0,C1561156446,96597.97,0.0,0,0
401,CASH_OUT,182604.37,C230713810,211.0,0.0,C891528331,0.0,182604.37,0,0
210,TRANSFER,802722.91,C2034789044,404318.03,0.0,C1554518958,2517120.91,3319843.82,0,0
184,TRANSFER,380334.82,C1212869436,139088.41,0.0,C954779390,2291329.81,2671664.63,0,0
255,CASH_OUT,95803.47,C2058931663,20521.0,0.0,C1736766035,381719.99,477523.46,0,0
280,CASH_OUT,86900.16,C649292936,24233.0,0.0,C671571614,0.0,86900.16,0,0
234,CASH_OUT,269278.63,C1712403019,100001.0,0.0,C2080481827,333940.35,603218.98,0,0
256,CASH_OUT,266558.93,C61411780,99939.0,0.0,C499567677,25837.2,292396.13,0,0
373,CASH_OUT,205217.4,C2144025107,11086.0,0.0,C1288492452,636120.61,841338.0,0,0
428,TRANSFER,971239.76,C1272566715,0.0,0.0,C136175617,3109102.25,4080342.01,0,0
253,TRANSFER,2244.85,C1434517279,0.0,0.0,C1634853591,229298.98,231543.83,0,0
135,CASH_OUT,15691.82,C1702072239,0.0,0.0,C957206406,160750.05,176441.87,0,0
131,TRANSFER,324168.09,C369158921,0.0,0.0,C307886493,873566.13,1197734.22,0,0
590,CASH_OUT,231027.58,C1833449291,10626.0,0.0,C88615819,235235.63,466263.21,0,0
355,CASH_OUT,249321.87,C12700828,20979.0,0.0,C1245657457,5925383.09,6174704.96,0,0
212,CASH_OUT,11858.61,C1496799350,21072.0,9213.39,C646910962,0.0,11858.61,0,0
273,CASH_OUT,67932.82,C584773667,0.0,0.0,C647121151,2782116.04,2850048.86,0,0
394,TRANSFER,567867.47,C1438061630,0.0,0.0,C682898564,5552437.34,6463617.08,0,0
130,CASH_OUT,154309.82,C440200750,22926.0,0.0,C946402629,0.0,154309.82,0,0
372,CASH_OUT,46569.91,C950337873,0.0,0.0,C1706697820,279652.99,326222.9,0,0
37,TRANSFER,1307884.66,C730834083,195359.82,0.0,C2110604309,1571755.83,2879640.49,0,0
354,CASH_OUT,160499.33,C141958997,32383.0,0.0,C1603003579,1455172.27,1615671.6,0,0
251,TRANSFER,284776.43,C1724808767,0.0,0.0,C270585767,677862.35,962638.78,0,0
280,CASH_OUT,276330.49,C1013824980,0.0,0.0,C325583660,364170.35,640500.84,0,0
42,TRANSFER,305536.42,C1520248260,11958.0,0.0,C1973105330,229434.36,686800.52,0,0
210,CASH_OUT,222909.01,C2042315717,14488.0,0.0,C460600101,3897906.23,4120815.25,0,0
136,CASH_OUT,153310.21,C830656348,132.0,0.0,C1397011486,388154.28,541464.49,0,0
255,CASH_OUT,393654.57,C2136453178,37343.3,0.0,C648885257,4407514.23,4664677.93,0,0
281,CASH_OUT,71660.76,C1059713454,40266.0,0.0,C921387109,29123.6,100784.36,0,0
207,CASH_OUT,7504.95,C1107312027,24919.0,17414.05,C1112479417,1993769.02,2001273.97,0,0
260,CASH_OUT,20523.31,C1908540908,0.0,0.0,C1636575900,306513.26,327036.58,0,0
35,CASH_OUT,143009.32,C1186534112,24828.0,0.0,C728355839,0.0,143009.32,0,0
403,CASH_OUT,137985.12,C1686456896,0.0,0.0,C745172566,321081.19,459066.31,0,0
251,CASH_OUT,8806.71,C1447598166,345449.38,336642.67,C706666140,35106.7,43913.41,0,0
184,CASH_OUT,311078.34,C1490769708,368658.81,57580.47,C1917081673,550099.33,861177.67,0,0
375,CASH_OUT,165170.3,C36727529,488.0,0.0,C1920429250,0.0,165170.3,0,0
252,CASH_OUT,219608.31,C2118766884,11562.0,0.0,C1109836673,0.0,219608.31,0,0
304,CASH_OUT,151503.66,C439575091,0.0,0.0,C1318432986,1127487.91,1278991.57,0,0
15,TRANSFER,278585.44,C1861137102,0.0,0.0,C660921661,2977411.28,3255996.72,0,0
305,CASH_OUT,308155.15,C1946001913,0.0,0.0,C80940685,2318006.74,2629318.46,0,0
42,CASH_OUT,242975.07,C1638508730,0.0,0.0,C1925133434,653896.25,896871.32,0,0
37,CASH_OUT,163097.39,C1504453356,0.0,0.0,C2071941803,1000377.9,1163475.29,0,0
402,CASH_OUT,107763.56,C55391572,0.0,0.0,C727027677,540707.47,648471.04,0,0
43,TRANSFER,237187.73,C897966874,0.0,0.0,C882639677,2064337.34,1942935.21,0,0
329,CASH_OUT,47492.08,C1113751506,0.0,0.0,C787589714,616181.0,663673.08,0,0
276,CASH_OUT,173940.24,C948871988,0.0,0.0,C1103102698,3869581.85,4043522.09,0,0
348,CASH_OUT,325387.38,C1212317717,11125.0,0.0,C1794231432,143523.48,468910.86,0,0
141,CASH_OUT,208849.0,C1903529712,2098.0,0.0,C1601765184,114045.13,322894.13,0,0
347,CASH_OUT,322696.96,C306621295,30335.0,0.0,C2093037424,234443.91,557140.87,0,0
130,CASH_OUT,120066.73,C849894195,0.0,0.0,C1420356843,5461534.4,5581601.13,0,0
181,CASH_OUT,287754.1,C798798383,107084.0,0.0,C1153256085,19267.47,307021.57,0,0
306,CASH_OUT,326526.9,C749705194,249292.18,0.0,C1134136570,0.0,326526.9,0,0
375,TRANSFER,1958912.68,C805472181,0.0,0.0,C576440022,14433690.92,16392603.6,0,0
154,TRANSFER,1316975.89,C1418797504,0.0,0.0,C535207421,3098671.61,4415647.51,0,0
329,CASH_OUT,363210.33,C215264700,0.0,0.0,C361676270,2136291.13,2499501.46,0,0
185,CASH_OUT,155303.32,C1044846149,0.0,0.0,C1935779770,9191561.01,9346864.33,0,0
251,CASH_OUT,35408.61,C1266257289,0.0,0.0,C361597276,55724.56,91133.17,0,0
305,CASH_OUT,157560.47,C135482331,102056.0,0.0,C915567268,74096.39,231656.86,0,0
332,CASH_OUT,121720.67,C1067156236,0.0,0.0,C1299127861,245548.13,367268.8,0,0
589,CASH_OUT,31091.91,C866902442,0.0,0.0,C1110501263,2706262.06,2737353.96,0,0
133,CASH_OUT,137374.92,C590489000,23105.0,0.0,C1850408684,0.0,137374.92,0,0
548,CASH_OUT,137755.2,C1447275464,4534.0,0.0,C1683026042,0.0,137755.2,0,0
161,TRANSFER,431314.44,C411854565,124265.0,0.0,C163380616,0.0,431314.44,0,0
399,TRANSFER,1020373.6,C691764533,10680.0,0.0,C1249894442,225514.51,1245888.1,0,0
396,CASH_OUT,35900.96,C1133362129,0.0,0.0,C1944214053,549201.33,585102.29,0,0
354,CASH_OUT,99821.52,C324241598,8589.0,0.0,C518862249,147352.62,247174.14,0,0
213,TRANSFER,2831414.58,C1142319625,0.0,0.0,C2135981762,4501900.52,7333315.1,0,0
236,CASH_OUT,103333.89,C1305148493,0.0,0.0,C74634412,437173.03,540506.92,0,0
347,CASH_OUT,128246.84,C1440995587,0.0,0.0,C2138317878,939738.71,1067985.55,0,0
371,CASH_OUT,56986.35,C1067777144,271700.62,214714.27,C761190849,188179.97,245166.32,0,0
227,CASH_OUT,392418.13,C917161642,498448.0,106029.87,C239262910,53040.84,445458.97,0,0
14,CASH_OUT,64951.91,C211940492,0.0,0.0,C2098721451,572272.55,344258.6,0,0
332,TRANSFER,294817.52,C979897131,79989.0,0.0,C1685764783,117845.5,412663.02,0,0
39,CASH_OUT,137190.23,C1424487902,0.0,0.0,C1549936362,617810.57,755000.8,0,0
374,TRANSFER,113035.79,C1617151723,39395.0,0.0,C704080755,0.0,113035.79,0,0
162,TRANSFER,257670.4,C2099513232,0.0,0.0,C1540427537,1420922.39,1678592.79,0,0
130,CASH_OUT,238999.35,C880761976,52472.0,0.0,C584625907,0.0,397375.19,0,0
33,TRANSFER,752995.8,C897078429,11434.0,0.0,C1039960084,313573.62,1066569.42,0,0
13,CASH_OUT,93584.1,C1944325022,0.0,0.0,C1353907767,1244911.98,1338496.08,0,0
225,CASH_OUT,118004.96,C1477320813,313432.0,195427.04,C318211114,936042.81,1054047.77,0,0
38,CASH_OUT,27494.96,C281781299,107292.0,79797.04,C627881535,216069.04,243564.0,0,0
379,TRANSFER,999393.13,C1673075879,0.0,0.0,C751305117,1984443.77,2843597.14,0,0
402,CASH_OUT,361671.64,C397812219,30820.0,0.0,C128127167,201504.79,563176.43,0,0
375,CASH_OUT,391985.72,C305714614,1072.0,0.0,C539058198,2115211.49,2507197.2,0,0
9,TRANSFER,1536871.61,C2140940529,0.0,0.0,C305793941,1558021.33,4228046.78,0,0
225,CASH_OUT,185370.65,C283403132,159248.0,0.0,C1108864090,0.0,185370.65,0,0
400,CASH_OUT,49751.49,C216491926,0.0,0.0,C1759996989,542599.31,592350.8,0,0
10,CASH_OUT,273559.82,C1643560842,64680.0,0.0,C183607283,9148.0,0.0,0,0
227,CASH_OUT,50266.13,C1812346717,0.0,0.0,C1194065254,4922316.22,4972582.35,0,0
373,CASH_OUT,166068.22,C1537335237,0.0,0.0,C2048945865,192785.09,358853.31,0,0
321,CASH_OUT,260630.77,C1806444358,744.0,0.0,C1349713360,336833.21,597463.98,0,0
188,CASH_OUT,96436.35,C355933276,0.0,0.0,C1597463687,1074644.95,1171081.29,0,0
226,CASH_OUT,244958.53,C723691687,340893.69,95935.16,C44332837,246856.12,491814.65,0,0
18,CASH_OUT,56261.37,C254760007,0.0,0.0,C766118558,1695638.16,1751899.53,0,0
420,CASH_OUT,257074.0,C1140830738,27145.0,0.0,C1704549745,1186586.22,1443660.21,0,0
254,TRANSFER,813965.87,C734102478,19873.0,0.0,C666962566,0.0,813965.87,0,0
299,CASH_OUT,311277.43,C2060757147,20942.0,0.0,C1697936534,95348.6,406626.02,0,0
493,TRANSFER,5211655.04,C1502356130,30708.0,0.0,C1154313197,19426.1,5231081.14,0,0
255,CASH_OUT,99391.5,C807242322,0.0,0.0,C1439124047,218999.74,318391.24,0,0
325,CASH_OUT,96008.67,C1499648849,4562.91,0.0,C649995594,1865740.72,1961749.38,0,0
399,CASH_OUT,254221.57,C1051861085,59691.0,0.0,C504640181,81281.6,335503.17,0,0
164,TRANSFER,22453.0,C1097805829,0.0,0.0,C348865221,1999871.62,1730952.43,0,0
403,CASH_OUT,155869.54,C41769247,0.0,0.0,C1038375979,1255842.01,1411711.56,0,0
189,CASH_OUT,71610.78,C191964968,135178.0,63567.22,C282082355,225404.35,297015.13,0,0
238,TRANSFER,203208.64,C1842343111,183.0,0.0,C230983401,14518.76,217727.39,0,0
120,CASH_OUT,257073.25,C1936949679,60394.0,0.0,C1213474014,87585.32,344658.56,0,0
375,TRANSFER,7025613.34,C944712455,0.0,0.0,C1161370443,10898171.16,17923784.5,0,0
187,CASH_OUT,92521.43,C1902779267,0.0,0.0,C771279081,231421.44,323942.87,0,0
525,CASH_OUT,94040.78,C197357583,599203.0,505162.22,C1413616801,85457.92,179498.7,0,0
372,CASH_OUT,508540.52,C941451184,21757.0,0.0,C1620797862,1109211.94,1617752.45,0,0
402,CASH_OUT,164584.0,C538244500,206975.0,42391.0,C1841686918,231947.16,396531.17,0,0
205,CASH_OUT,203840.67,C1915574906,0.0,0.0,C1861697294,3333144.45,3536985.12,0,0
18,CASH_OUT,195304.42,C580433039,42090.84,0.0,C2034281467,2342137.91,2262480.89,0,0
164,CASH_OUT,110960.81,C845225854,0.0,0.0,C1050371454,204579.86,378518.17,0,0
326,CASH_OUT,319339.55,C1922140307,5647.0,0.0,C1527093324,539619.8,858959.35,0,0
347,CASH_OUT,365795.22,C29358846,0.0,0.0,C428736007,1296473.21,1888746.98,0,0
229,CASH_OUT,497579.21,C2096431718,0.0,0.0,C928975191,4660690.94,5158270.16,0,0
394,CASH_OUT,262793.33,C2064864180,0.0,0.0,C1502287290,9816140.37,10078933.7,0,0
43,TRANSFER,441739.25,C826573461,0.0,0.0,C1363808055,1431724.57,1676288.85,0,0
259,CASH_OUT,198835.16,C2014510926,11331.0,0.0,C1744600178,0.0,198835.16,0,0
356,TRANSFER,270575.21,C45475613,145007.0,0.0,C447478874,43885.91,314461.12,0,0
20,CASH_OUT,99367.76,C1831283697,31619.0,0.0,C271243834,98593.06,197960.82,0,0
401,CASH_OUT,98209.02,C1493105710,0.0,0.0,C2011246,541833.72,640042.74,0,0
279,CASH_OUT,96677.42,C1406706818,1324.95,0.0,C1258164445,307084.62,403762.04,0,0
374,CASH_OUT,298501.12,C539314440,10569.0,0.0,C1795657576,149738.16,448239.28,0,0
307,CASH_OUT,209372.27,C729437691,25665.0,0.0,C1937237784,3336672.08,3546044.34,0,0
301,TRANSFER,100809.16,C746787176,9406.0,0.0,C686147337,240279.49,341088.65,0,0
283,CASH_OUT,555592.62,C1545430557,0.0,0.0,C1910655980,687290.95,1242883.56,0,0
17,CASH_OUT,228156.0,C1506824478,11096.0,0.0,C19320432,289466.48,970355.92,0,0
686,CASH_OUT,110651.72,C1844664381,20265.0,0.0,C1663737358,303823.47,414475.2,0,0
348,CASH_OUT,9883.3,C1806736458,31063.0,21179.7,C1715774443,1809337.18,1819220.48,0,0
326,TRANSFER,439988.03,C1836471119,0.0,0.0,C1851756713,900189.86,1340177.89,0,0
178,CASH_OUT,132748.9,C2065927960,0.0,0.0,C864016033,3919015.87,4051764.77,0,0
157,CASH_OUT,63059.63,C70869276,0.0,0.0,C862019106,2654211.41,2717271.04,0,0
211,TRANSFER,700358.97,C2127633146,0.0,0.0,C1964449149,3443344.63,4143703.6,0,0
408,CASH_OUT,71153.5,C842973841,0.0,0.0,C1628317826,3432075.28,3503228.78,0,0
43,CASH_OUT,329036.98,C2080201791,565338.04,236301.05,C3094879,25927.0,354963.98,0,0
231,TRANSFER,91121.75,C1358164374,0.0,0.0,C24468807,263086.33,354208.08,0,0
184,CASH_OUT,90715.0,C1759937712,17557.0,0.0,C913075168,1923194.99,2013909.98,0,0
181,TRANSFER,713519.77,C2048203198,0.0,0.0,C1258702925,2509786.83,3223306.59,0,0
404,CASH_OUT,68257.97,C1459913901,0.0,0.0,C617239133,222662.46,290920.43,0,0
188,CASH_OUT,150052.83,C1713079433,218385.44,68332.61,C1628051942,7978548.22,8128601.04,0,0
156,CASH_OUT,131259.61,C410852177,0.0,0.0,C702098145,573202.71,704462.32,0,0
397,CASH_OUT,190957.24,C139415130,0.0,0.0,C1425869563,591603.19,782560.43,0,0
129,CASH_OUT,108346.02,C474484779,27.0,0.0,C1880137391,365201.42,473547.45,0,0
345,CASH_OUT,303075.66,C568794967,0.0,0.0,C628750505,2732014.36,3035090.02,0,0
305,CASH_OUT,391552.64,C1782487293,11591.0,0.0,C51790125,112011.25,503563.88,0,0
231,CASH_OUT,192915.45,C1036288525,62513.0,0.0,C1904827324,1039163.21,1232078.66,0,0
187,CASH_OUT,87040.76,C701807992,30848.0,0.0,C126494060,116434.14,203474.9,0,0
300,TRANSFER,2682200.19,C735265960,0.0,0.0,C1428095819,2690226.75,5372426.94,0,0
259,CASH_OUT,143213.13,C495105300,0.0,0.0,C1755618766,379697.29,522910.42,0,0
589,TRANSFER,1448600.0,C1845300994,1729.0,0.0,C1170653054,63936.61,1512536.62,0,0
